conditionId,city,entryTs,entryPrice,exitTs,exitPrice,shares,usdc,holdMin,pnl,score,status,title
0x42e9ab42dff0b586ab5c9a90a27f10f1e8a626aa37a580869acc3fbabc981385,Amsterdam,1776295666,0.9975,1776295730,0.9990,30.08,30.00,1.1,0.0451,0.9793,target-hit,Will the highest temperature in Amsterdam be 13°C on April 16?
0x04a5597b6170dbe8aa9080780259b08bd04552a29331321cc9505def7d826ffa,Kuala Lumpur,1776299920,0.9975,1776300820,0.9975,30.08,30.00,15.0,0.0000,0.7162,timeout-liq,Will the highest temperature in Kuala Lumpur be 29°C on April 16?
0x5bc9fc44e1be397a052abe23023be3c59b873df52a5e2f0badc6a25cbbac3454,Tokyo,1776300524,0.9870,1776301427,0.9925,243.16,240.00,15.1,1.3374,0.7684,timeout-liq,Will the highest temperature in Tokyo be 19°C on April 16?
0x5bc9fc44e1be397a052abe23023be3c59b873df52a5e2f0badc6a25cbbac3454,Tokyo,1776301487,0.9965,1776301603,0.9990,50.18,50.00,1.9,0.1254,0.6018,target-hit,Will the highest temperature in Tokyo be 19°C on April 16?
0x55e1b2e2abc816ac0a1f640916afd0d71198f2d57b5e4e17ad9ccba6b6e91974,Chongqing,1776301488,0.9810,1776302454,0.9790,366.97,360.00,16.1,-0.7339,0.6178,timeout-liq,Will the highest temperature in Chongqing be 21°C on April 16?
0x04a5597b6170dbe8aa9080780259b08bd04552a29331321cc9505def7d826ffa,Kuala Lumpur,1776303520,0.9975,1776303579,0.9990,30.08,30.00,1.0,0.0451,0.8791,target-hit,Will the highest temperature in Kuala Lumpur be 29°C on April 16?
0x55e1b2e2abc816ac0a1f640916afd0d71198f2d57b5e4e17ad9ccba6b6e91974,Chongqing,1776302755,0.9810,1776303658,0.9870,366.97,360.00,15.1,2.2018,0.6178,timeout-liq,Will the highest temperature in Chongqing be 21°C on April 16?
0x100622b54e8bdfac7f77cc15ce81d659fcf72f1ca6cd60954727d74572daa1b1,Chengdu,1776302931,0.9970,1776303891,0.9970,40.12,40.00,16.0,0.0000,0.8914,timeout-liq,Will the highest temperature in Chengdu be 20°C on April 16?
0x100622b54e8bdfac7f77cc15ce81d659fcf72f1ca6cd60954727d74572daa1b1,Chengdu,1776303891,0.9970,1776304794,0.9975,40.12,40.00,15.1,0.0201,0.6299,timeout-liq,Will the highest temperature in Chengdu be 20°C on April 16?
0x57ad0747f4e1e9c67855af40683ae56de75f91bea5d657947e60291abcc08003,Busan,1776303955,0.9850,1776304863,0.9850,284.26,280.00,15.1,0.0000,0.5664,timeout-liq,Will the highest temperature in Busan be 18°C on April 16?
0x4a0d0774a7aaa0ca241912de1815e0b163d1e74b58cafabd361eabeb1e99d356,Chengdu,1776305139,0.9975,1776305199,0.9990,30.08,30.00,1.0,0.0451,0.9720,target-hit,Will the highest temperature in Chengdu be 21°C on April 16?
0x100622b54e8bdfac7f77cc15ce81d659fcf72f1ca6cd60954727d74572daa1b1,Chengdu,1776305153,0.9975,1776305220,0.9990,30.08,30.00,1.1,0.0451,0.9636,target-hit,Will the highest temperature in Chengdu be 20°C on April 16?
0x138e606ded60f474c328d025ef8a4f6ed6d3e1bcd3a5168c77ee030581b13124,Buenos Aires,1776308466,0.9895,1776308576,0.9990,192.02,190.00,1.8,1.8242,0.6929,target-hit,Will the highest temperature in Buenos Aires be 20°C on April 16?
0xf2fcd7d5f34c230db1e07744bf35871bd28f7c2e1535b4baab5131226fd654b9,Seoul,1776310120,0.9950,1776310719,0.9990,80.40,80.00,10.0,0.3216,0.7730,target-hit,Will the highest temperature in Seoul be 22°C on April 16?
0xdb80249d864e0a106216c8fa71e4a82d59fd5012f615ee26451d113b1ac081db,Guangzhou,1776314024,0.9950,1776314199,0.9990,80.40,80.00,2.9,0.3216,0.5779,target-hit,Will the highest temperature in Guangzhou be 30°C on April 16?
0xb9813f4d7f1a4107c62f776d38d1372bd109c2e3ee2c39f1c55939b1c113a334,Chongqing,1776314865,0.9500,1776315777,0.9945,1031.58,980.00,15.2,45.9053,0.5865,timeout-liq,Will the highest temperature in Chongqing be 24°C on April 16?
0x20573cd009f5f1671dd14cbd1059de7780761628f5d32530195dbdeb6aca0bd0,Singapore,1776315704,0.9950,1776315941,0.9990,80.40,80.00,4.0,0.3216,0.9406,target-hit,Will the highest temperature in Singapore be 32°C on April 16?
0xb9813f4d7f1a4107c62f776d38d1372bd109c2e3ee2c39f1c55939b1c113a334,Chongqing,1776315952,0.9975,1776316065,0.9990,30.08,30.00,1.9,0.0451,0.7977,target-hit,Will the highest temperature in Chongqing be 24°C on April 16?
0xa8f01c0d40b6d80169bc39e1d94807fca1cec9c7422e4810344b3a5a49f40c86,Shenzhen,1776319784,0.9950,1776319903,0.9990,80.40,80.00,2.0,0.3216,0.8502,target-hit,Will the highest temperature in Shenzhen be 30°C on April 16?
0x59a68729558b2f0e9da5451b48d9725d0c678689e71e16c82e7b2fc49c69224e,Lucknow,1776321411,0.9930,1776322359,0.9800,120.85,120.00,15.8,-1.5710,0.6930,timeout-liq,Will the highest temperature in Lucknow be 38°C on April 16?
0x51dab5f5581624d92b02d6df6c52cdbcdec0c849f2d4c59da7d92f5da5db3c63,Tel Aviv,1776327585,0.9780,1776327649,0.9990,429.45,420.00,1.1,9.0184,0.6274,target-hit,Will the highest temperature in Tel Aviv be 33°C on April 16?
0xa79427cf219dfadada2595717f45d2034f8039f5c56b540da6cc590df23c6148,Helsinki,1776329442,0.9930,1776330347,0.9935,120.85,120.00,15.1,0.0604,0.5111,timeout-liq,Will the highest temperature in Helsinki be 7°C on April 16?
0xa79427cf219dfadada2595717f45d2034f8039f5c56b540da6cc590df23c6148,Helsinki,1776330585,0.9935,1776331362,0.9990,110.72,110.00,12.9,0.6090,0.6930,target-hit,Will the highest temperature in Helsinki be 7°C on April 16?
0xa52120c201ad460c1d884d0e3d507371102c14d28e17042d3a703851d9a2049f,Amsterdam,1776331428,0.9980,1776331724,0.9990,20.04,20.00,4.9,0.0200,0.9804,target-hit,Will the highest temperature in Amsterdam be 14°C on April 16?
0xb75d2840abfb09ec67969c2dde322d9b6a6f475d19c4bacb302af25b730e30f3,Tel Aviv,1776333160,0.9980,1776333285,0.9990,20.04,20.00,2.1,0.0200,0.9892,target-hit,Will the highest temperature in Tel Aviv be 34°C on April 16?
0xf8181b2b8b4fa7d91a3fc0b452b05d2a9321645320b729c95553e7a9509239f4,Cape Town,1776336947,0.9910,1776337601,0.9990,161.45,160.00,10.9,1.2916,0.5494,target-hit,Will the highest temperature in Cape Town be 20°C on April 16?
0x5befeccab18bf5b5cdf4fea7c8d1fbb01b5201d4acaebbf9ba3834e0125314a4,Helsinki,1776336944,0.8945,1776337899,0.8580,2235.89,2000.00,15.9,-81.6098,0.7373,timeout-liq,Will the highest temperature in Helsinki be 10°C on April 16?
0xf962fdf62c9a82334c73eb1fefa274925faa09562892c3b134158c35c22d8e5d,Amsterdam,1776338157,0.9825,1776338568,0.9990,335.88,330.00,6.8,5.5420,0.5703,target-hit,Will the highest temperature in Amsterdam be 15°C on April 16?
0x8f8a1dd389593c9ed310961cdb6e5049a49f1ec5da82983895e5c32720558516,Tel Aviv,1776338506,0.9950,1776338863,0.9990,80.40,80.00,6.0,0.3216,0.9669,target-hit,Will the highest temperature in Tel Aviv be 35°C on April 16?
0x30210aee8064a655dd9dcc68ad40b07ca487db5e87f86d5a22a5f8469a386082,Milan,1776338865,0.9835,1776339827,0.9765,315.20,310.00,16.0,-2.2064,0.7210,timeout-liq,Will the highest temperature in Milan be 22°C on April 16?
0x5befeccab18bf5b5cdf4fea7c8d1fbb01b5201d4acaebbf9ba3834e0125314a4,Helsinki,1776339761,0.9805,1776340359,0.9990,377.36,370.00,10.0,6.9811,0.6606,target-hit,Will the highest temperature in Helsinki be 10°C on April 16?
0x84e5de56c51c16698acb0d6d279ebf0d05efc119dded423a569455139627453c,Lagos,1776340308,0.9430,1776341214,0.9105,1187.70,1120.00,15.1,-38.6002,0.5325,timeout-liq,Will the highest temperature in Lagos be 28°C or below on April 16?
0x30210aee8064a655dd9dcc68ad40b07ca487db5e87f86d5a22a5f8469a386082,Milan,1776340786,0.9615,1776341744,0.9545,780.03,750.00,16.0,-5.4602,0.5485,timeout-liq,Will the highest temperature in Milan be 22°C on April 16?
0x30210aee8064a655dd9dcc68ad40b07ca487db5e87f86d5a22a5f8469a386082,Milan,1776342344,0.9885,1776342421,0.9990,212.44,210.00,1.3,2.2307,0.6588,target-hit,Will the highest temperature in Milan be 22°C on April 16?
0x954e8a8d9ba0d3f055cbe3032efdeae98ab7940cbea09266a249e067c32bcc86,Lagos,1776344265,0.9510,1776345116,0.9990,1009.46,960.00,14.2,48.4543,0.6839,target-hit,Will the highest temperature in Lagos be 29°C on April 16?
0x92c5cb953c424f83c29bec989879522ccfeece4b94443877fb87a0d23faa79be,Milan,1776346627,0.8750,1776347571,0.8800,2285.71,2000.00,15.7,11.4286,0.6106,timeout-liq,Will the highest temperature in Milan be 23°C on April 16?
0x92c5cb953c424f83c29bec989879522ccfeece4b94443877fb87a0d23faa79be,Milan,1776347746,0.9400,1776347928,0.9990,1255.32,1180.00,3.0,74.0638,0.6173,target-hit,Will the highest temperature in Milan be 23°C on April 16?
0x25430c5da51fb7a26e4cee27e844f819cdf29f881b336020babde7682560ffc6,Paris,1776348062,0.9950,1776348230,0.9990,80.40,80.00,2.8,0.3216,0.5446,target-hit,Will the highest temperature in Paris be 18°C on April 16?
0x6f91f05e64c0a2557c3cf7e8f0b32bc3fa31988be544d73dbe79455889d353f0,Lagos,1776348171,0.9850,1776348714,0.9990,284.26,280.00,9.1,3.9797,0.6061,target-hit,Will the highest temperature in Lagos be 30°C on April 16?
0x25430c5da51fb7a26e4cee27e844f819cdf29f881b336020babde7682560ffc6,Paris,1776349388,0.9980,1776349631,0.9990,20.04,20.00,4.0,0.0200,0.8525,target-hit,Will the highest temperature in Paris be 18°C on April 16?
0x25430c5da51fb7a26e4cee27e844f819cdf29f881b336020babde7682560ffc6,Paris,1776350573,0.9970,1776350690,0.9990,40.12,40.00,1.9,0.0802,0.7927,target-hit,Will the highest temperature in Paris be 18°C on April 16?
0xbb65a9a4cfbf9ad96ef0f55bc2982cc03f049b74f89549802255a77acc7ab8a1,Denver,1776362763,0.9965,1776362818,0.9990,50.18,50.00,0.9,0.1254,0.5029,target-hit,Will the highest temperature in Denver be between 68-69°F on April 16?
0x7c61bf563a4a9d7987205aedfde89925949be60883cc7e4a3de3bf6fb682593b,Taipei,1776393239,0.9950,1776393463,0.9990,80.40,80.00,3.7,0.3216,0.5864,target-hit,Will the highest temperature in Taipei be 28°C on April 17?
0xb1c41953f86f920c00e7cbc01c107ef45461856ac015d03919f0f8fcc3a80f34,Busan,1776393836,0.9795,1776394789,0.9985,398.16,390.00,15.9,7.5651,0.5746,timeout-liq,Will the highest temperature in Busan be 16°C on April 17?
0xd7210bee7898cc7d2cea1f139ea4c6c4612b66ae407ead1efabc89e41de432a0,Singapore,1776394914,0.9950,1776395089,0.9990,80.40,80.00,2.9,0.3216,0.8945,target-hit,Will the highest temperature in Singapore be 32°C on April 17?
0xb1c41953f86f920c00e7cbc01c107ef45461856ac015d03919f0f8fcc3a80f34,Busan,1776394859,0.9980,1776395147,0.9990,20.04,20.00,4.8,0.0200,0.9811,target-hit,Will the highest temperature in Busan be 16°C on April 17?
0xb254f38e1d966733302bb558039ea7ea4906b591d402768be792661ee3c39645,Wuhan,1776395681,0.9810,1776396592,0.9785,366.97,360.00,15.2,-0.9174,0.6178,timeout-liq,Will the highest temperature in Wuhan be 24°C on April 17?
0xcd8fbbf3dbe431e705a102c3197bcfb770894a26e4611bdc185112cf0ce2f8f9,Cape Town,1776398453,0.9970,1776398808,0.9990,40.12,40.00,5.9,0.0802,0.9464,target-hit,Will the highest temperature in Cape Town be 14°C or below on April 17?
0x7b00e77f1bff2a3d86a628f8e1930355668b0d87eee62c1d2d4c25966b8bd152,Chongqing,1776398209,0.9945,1776398810,0.9990,90.50,90.00,10.0,0.4072,0.5813,target-hit,Will the highest temperature in Chongqing be 23°C on April 17?
0x539a188fe1c3821b59f78fbf5374c4bfa5b3553825df93f3411f532000b5a909,Chongqing,1776398882,0.9865,1776399834,0.9860,253.42,250.00,15.9,-0.1267,0.5620,timeout-liq,Will the highest temperature in Chongqing be 24°C on April 17?
0x539a188fe1c3821b59f78fbf5374c4bfa5b3553825df93f3411f532000b5a909,Chongqing,1776401390,0.9855,1776402295,0.9950,273.97,270.00,15.1,2.6027,0.5741,timeout-liq,Will the highest temperature in Chongqing be 24°C on April 17?
0x420908182b34bb69deda20a121cf30b4bc9e3ed05271e3c5e0009a4c2321bbfd,Denver,1776408606,0.9100,1776409510,0.9150,1956.04,1780.00,15.1,9.7802,0.5662,timeout-liq,Will the highest temperature in Denver be between 52-53°F on April 17?
0x420908182b34bb69deda20a121cf30b4bc9e3ed05271e3c5e0009a4c2321bbfd,Denver,1776410390,0.9950,1776410458,0.9990,80.40,80.00,1.1,0.3216,0.8131,target-hit,Will the highest temperature in Denver be between 52-53°F on April 17?
0x456ea44b905a35248688451cee8c5f331962ea7d8e2a6565da5a0f68f8e37d2d,Jeddah,1776416571,0.9950,1776416684,0.9990,80.40,80.00,1.9,0.3216,0.8441,target-hit,Will the highest temperature in Jeddah be 40°C on April 17?
0x1b7a2195dda3498500c30325d5635c8a8fc6c59fc36eaa402916882551912e2e,Jeddah,1776416574,0.9950,1776416756,0.9990,80.40,80.00,3.0,0.3216,0.9109,target-hit,Will the highest temperature in Jeddah be 39°C on April 17?
0x86fa769416367d9bdca761a464f6a6c2723051607d98fd717081cc85db1621ca,Jeddah,1776416577,0.9950,1776416821,0.9990,80.40,80.00,4.1,0.3216,0.8502,target-hit,Will the highest temperature in Jeddah be 38°C on April 17?
0x165aa933cd28c6bce0b8fb5dc985689c40bfb780ea56fb096a942c2001fa2318,Lagos,1776420723,0.9950,1776420829,0.9990,80.40,80.00,1.8,0.3216,0.9444,target-hit,Will the highest temperature in Lagos be 32°C on April 17?
0xc7126cb816cf443558bb1f2cdab2bc43e906bafc07452dd6d813945eda84ccce,Wellington,1776427565,0.9950,1776427676,0.9990,80.40,80.00,1.9,0.3216,0.8239,target-hit,Will the highest temperature in Wellington be 17°C on April 18?
0xba732482c61b14fc6ab196939019d18ffc235e2d10be49358012d676f5d8d4bb,Lagos,1776428820,0.9950,1776428875,0.9990,80.40,80.00,0.9,0.3216,0.6882,target-hit,Will the highest temperature in Lagos be 33°C on April 17?
0xfce691f749b2f7a1399bb0cd02ce63a7494dd63a298a96c39881f120d0bbc19b,Taipei,1776465468,0.9865,1776466422,0.9750,253.42,250.00,15.9,-2.9143,0.5760,timeout-liq,Will the highest temperature in Taipei be 23°C on April 18?
0xfce691f749b2f7a1399bb0cd02ce63a7494dd63a298a96c39881f120d0bbc19b,Taipei,1776468584,0.9810,1776469069,0.9990,366.97,360.00,8.1,6.6055,0.6359,target-hit,Will the highest temperature in Taipei be 23°C on April 18?
0x7cc97a7f345dc576b31e8b609358d7de240a62e7d1d9eeebf6123c98405bd76e,Taipei,1776479390,0.9810,1776479867,0.9990,366.97,360.00,8.0,6.6055,0.6323,target-hit,Will the highest temperature in Taipei be 25°C on April 18?
0xb0f21a35f45c7c84a545c12862c3bb52fdb55b0d300323830c104ca2d205ba27,Amsterdam,1776499064,0.9895,1776499123,0.9990,192.02,190.00,1.0,1.8242,0.6248,target-hit,Will the highest temperature in Amsterdam be 13°C on April 18?
0x5b656a43791711588d806ea5279621677953b23ae29aed422d4c7d0e66c3d3ed,Beijing,1776499251,0.9800,1776499615,0.9990,387.76,380.00,6.1,7.3673,0.9018,target-hit,Will the highest temperature in Beijing be 26°C on April 18?
0x69662dea8830ed7642c448020b15db2e0f4b52294c4bb62f909c8014bb5f14ba,Chengdu,1776499251,0.8900,1776499615,0.9990,2247.19,2000.00,6.1,244.9438,0.8430,target-hit,Will the highest temperature in Chengdu be 29°C on April 18?
0x854d8f54f0146c34031023febdc386cd13961d7b00a90f2914531eec80eea2bb,Istanbul,1776504160,0.9950,1776504465,0.9990,80.40,80.00,5.1,0.3216,0.9225,target-hit,Will the highest temperature in Istanbul be 13°C on April 18?
0x14b29b3ec233c53ac791fd6ba5fd75eae60dcbd286c1f69c70b07323da6327d3,Milan,1776512024,0.9980,1776512937,0.9945,20.04,20.00,15.2,-0.0701,0.9778,timeout-liq,Will the highest temperature in Milan be 23°C on April 18?
0x14b29b3ec233c53ac791fd6ba5fd75eae60dcbd286c1f69c70b07323da6327d3,Milan,1776513463,0.9810,1776514380,0.9845,366.97,360.00,15.3,1.2844,0.8039,timeout-liq,Will the highest temperature in Milan be 23°C on April 18?
0x14b29b3ec233c53ac791fd6ba5fd75eae60dcbd286c1f69c70b07323da6327d3,Milan,1776514639,0.9800,1776515220,0.9990,387.76,380.00,9.7,7.3673,0.5046,target-hit,Will the highest temperature in Milan be 23°C on April 18?
0x3864f9c56a0320863dabd72fce57ae90c5aa2c51697eb4b8ab4f1d837c3d182b,Madrid,1776519626,0.9855,1776520555,0.9840,273.97,270.00,15.5,-0.4110,0.5409,timeout-liq,Will the highest temperature in Madrid be 26°C on April 18?
0x3864f9c56a0320863dabd72fce57ae90c5aa2c51697eb4b8ab4f1d837c3d182b,Madrid,1776520673,0.9830,1776521574,0.9555,325.53,320.00,15.0,-8.9522,0.7214,timeout-liq,Will the highest temperature in Madrid be 26°C on April 18?
0x2cbe9de8a081770c5785807535b054e03c08dcff3c8e6a03a9770b90e7116a42,Sao Paulo,1776524437,0.8500,1776525360,0.9350,2352.94,2000.00,15.4,200.0000,0.8118,timeout-liq,Will the highest temperature in Sao Paulo be 28°C on April 18?
0x2cbe9de8a081770c5785807535b054e03c08dcff3c8e6a03a9770b90e7116a42,Sao Paulo,1776527645,0.9450,1776527711,0.9990,1142.86,1080.00,1.1,61.7143,0.5096,target-hit,Will the highest temperature in Sao Paulo be 28°C on April 18?
0x1fa4f033f60444c77b5eb91ccc7e8c339edf2277ef0fea1186299f80bf82861f,Sao Paulo,1776531528,0.9950,1776531893,0.9990,80.40,80.00,6.1,0.3216,0.8688,target-hit,Will the highest temperature in Sao Paulo be 29°C on April 18?
0x455de2b8f678119b2dabbbd7e3ec412af3a370f22b730e4cc445d470b159c5a0,Lagos,1776532185,0.9910,1776533115,0.9950,161.45,160.00,15.5,0.6458,0.6167,timeout-liq,Will the highest temperature in Lagos be 32°C on April 18?
0x455de2b8f678119b2dabbbd7e3ec412af3a370f22b730e4cc445d470b159c5a0,Lagos,1776534308,0.9930,1776534363,0.9990,120.85,120.00,0.9,0.7251,0.7262,target-hit,Will the highest temperature in Lagos be 32°C on April 18?
0x0543e963c8867a2cce6110329422f7b55f8da46efbdaed38ce0f369281aa3b1c,Toronto,1776534997,0.9950,1776535192,0.9990,80.40,80.00,3.3,0.3216,0.8636,target-hit,Will the highest temperature in Toronto be 19°C on April 18?
0xce895928e1cd9adbec9a149c4b8f8b1c038fa7e41681cbf6f0902f4a30524801,Lagos,1776534411,0.9940,1776535317,0.9450,100.60,100.00,15.1,-4.9296,0.9575,timeout-liq,Will the highest temperature in Lagos be 31°C on April 18?
0xce895928e1cd9adbec9a149c4b8f8b1c038fa7e41681cbf6f0902f4a30524801,Lagos,1776535370,0.9980,1776536024,0.9990,20.04,20.00,10.9,0.0200,0.9872,target-hit,Will the highest temperature in Lagos be 31°C on April 18?
0x5f9e0878333007c66705a2ca5dd24ef28e541a20dd89fbcb2b317bd96a7623a8,Jeddah,1776544425,0.9975,1776545330,0.9975,30.08,30.00,15.1,0.0000,0.9548,timeout-liq,Will the highest temperature in Jeddah be 32°C on April 19?
0x5f9e0878333007c66705a2ca5dd24ef28e541a20dd89fbcb2b317bd96a7623a8,Jeddah,1776546114,0.9975,1776546169,0.9990,30.08,30.00,0.9,0.0451,0.9728,target-hit,Will the highest temperature in Jeddah be 32°C on April 19?
0xf65e7110d44563053d799e286cf22d13fcf15b3c2cd1164361f234623cd68ac4,Denver,1776553608,0.9950,1776553727,0.9990,80.40,80.00,2.0,0.3216,0.5850,target-hit,Will the highest temperature in Denver be between 54-55°F on April 18?
0xf5cc0184abf72bd7257e0a5401e162ff6aded0c30bf229a89e678dc382b86e57,Busan,1776560568,0.9800,1776560803,0.9990,387.76,380.00,3.9,7.3673,0.8176,target-hit,Will the highest temperature in Busan be 22°C on April 19?
0xa3815b2d5d5b3c4fb9a87f2761d42251d631a699bfccec57bb9bf2084d5cc48c,Taipei,1776565965,0.9910,1776566259,0.9990,161.45,160.00,4.9,1.2916,0.8611,target-hit,Will the highest temperature in Taipei be 27°C on April 19?
0xf6e71adfad669bf9f910939b8678700347d3ef652182ca287e152c4b253a2147,Guangzhou,1776573701,0.9810,1776574603,0.9480,366.97,360.00,15.0,-12.1101,0.6181,timeout-liq,Will the highest temperature in Guangzhou be 31°C on April 19?
0x71700f1c2a4b89cf553d1822f01bfc229062591044232ab91b13379a527ce98f,Atlanta,1776574543,0.9950,1776574722,0.9990,80.40,80.00,3.0,0.3216,0.8834,target-hit,Will the highest temperature in Atlanta be between 68-69°F on April 19?
0xeb6afd3111e4cf785e53629a8ccbe1539e2c82da69a8853c544b6bd200fbb550,Lucknow,1776589328,0.9600,1776589607,0.9990,812.50,780.00,4.7,31.6875,0.6088,target-hit,Will the highest temperature in Lucknow be 41°C on April 19?
0x4ca2c1cfbbbc64e5f707ccd46ca40651c265b6c4f8ffcb73ef7f3aa764635c8f,Amsterdam,1776592364,0.9960,1776592726,0.9990,60.24,60.00,6.0,0.1807,0.5418,target-hit,Will the highest temperature in Amsterdam be 12°C on April 19?
0xd1a5d084e61642fc89f472c5630c86042587a9b18ca1de58540ca86712197083,Jeddah,1776598486,0.9940,1776598844,0.9990,100.60,100.00,6.0,0.5030,0.9235,target-hit,Will the highest temperature in Jeddah be 37°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776605451,0.9680,1776605620,0.9990,640.50,620.00,2.8,19.8554,0.6175,target-hit,Will the highest temperature in Paris be 16°C on April 19?
0xff475bf23f2b2720655fe7b4722e88a3f8ee779726d1ca95ae4010faeacaa7a6,Buenos Aires,1776607661,0.9850,1776608562,0.9845,284.26,280.00,15.0,-0.1421,0.5457,timeout-liq,Will the highest temperature in Buenos Aires be 24°C on April 19?
0xff475bf23f2b2720655fe7b4722e88a3f8ee779726d1ca95ae4010faeacaa7a6,Buenos Aires,1776608620,0.9845,1776609520,0.9850,294.57,290.00,15.0,0.1473,0.5807,timeout-liq,Will the highest temperature in Buenos Aires be 24°C on April 19?
0xff475bf23f2b2720655fe7b4722e88a3f8ee779726d1ca95ae4010faeacaa7a6,Buenos Aires,1776609658,0.9850,1776610558,0.9855,284.26,280.00,15.0,0.1421,0.6176,timeout-liq,Will the highest temperature in Buenos Aires be 24°C on April 19?
0x2b03fb26f5b494e8e7a1abf2c744cfc6c7988e778e5808dc47b60219dc0d045a,Buenos Aires,1776610974,0.9950,1776611271,0.9990,80.40,80.00,5.0,0.3216,0.9093,target-hit,Will the highest temperature in Buenos Aires be 25°C on April 19?
0x46e599dc98fc6cb7f8e15906ccf8c2fed793c3cb76c7b3c5c4e01fed524c2e0c,Chongqing,1776611750,0.9890,1776612690,0.9755,202.22,200.00,15.7,-2.7300,0.5620,timeout-liq,Will the highest temperature in Chongqing be 18°C on April 20?
0xd94f3007bfc2d9f286169642c1d45694249c4fc8111d4e5ae11e0708abbf64e5,Chengdu,1776611804,0.9885,1776612737,0.9760,212.44,210.00,15.6,-2.6555,0.6185,timeout-liq,Will the highest temperature in Chengdu be 20°C on April 20?
0x91d7b7c6d80099f17fa3786cb2cb5b830bf83dec63ed9dd1ca2215c65bc8ccd8,Chongqing,1776612897,0.9760,1776613799,0.9930,471.31,460.00,15.0,8.0123,0.5144,timeout-liq,Will the highest temperature in Chongqing be 17°C on April 20?
0xd94f3007bfc2d9f286169642c1d45694249c4fc8111d4e5ae11e0708abbf64e5,Chengdu,1776614023,0.9810,1776614810,0.9990,366.97,360.00,13.1,6.6055,0.6936,target-hit,Will the highest temperature in Chengdu be 20°C on April 20?
0x8b664c5e8c757dc3b5597c8cfb0e8de30c40456a5717d6d4bdc4cd9422732196,Chengdu,1776614700,0.9980,1776614813,0.9990,20.04,20.00,1.9,0.0200,0.9847,target-hit,Will the highest temperature in Chengdu be 21°C on April 20?
0x91d7b7c6d80099f17fa3786cb2cb5b830bf83dec63ed9dd1ca2215c65bc8ccd8,Chongqing,1776614476,0.9945,1776614870,0.9990,90.50,90.00,6.6,0.4072,0.5061,target-hit,Will the highest temperature in Chongqing be 17°C on April 20?
0x8c19fccb720144759f87e1a94a105fbdaa26c640fc6cc3b8827c8d2f40297d1e,Denver,1776625613,0.9905,1776626514,0.9915,171.63,170.00,15.0,0.1716,0.6577,timeout-liq,Will the highest temperature in Denver be between 66-67°F on April 19?
0x8c19fccb720144759f87e1a94a105fbdaa26c640fc6cc3b8827c8d2f40297d1e,Denver,1776628671,0.9905,1776629207,0.9990,171.63,170.00,8.9,1.4589,0.5292,target-hit,Will the highest temperature in Denver be between 66-67°F on April 19?
0x290169cef8f8d8edf8a3ddff492770fae8008d607d6153c4b450bd17ba71f28e,Denver,1776632804,0.9950,1776632927,0.9990,80.40,80.00,2.0,0.3216,0.8211,target-hit,Will the highest temperature in Denver be between 68-69°F on April 19?
0x5c35606c8838aa3b393a2cced7ed780de62e63dd5b414007f8d34d00b4de038d,Warsaw,1776634317,0.9865,1776635259,0.9870,253.42,250.00,15.7,0.1267,0.5760,timeout-liq,Will the highest temperature in Warsaw be 11°C on April 20?
0xf8198daaabde1a1bf27d41992f3c89a3792823c91fb536f21859c58fe2ba6ed2,Taipei,1776645352,0.9970,1776645465,0.9990,40.12,40.00,1.9,0.0802,0.9350,target-hit,Will the highest temperature in Taipei be 28°C on April 20?
0x00f28b11f287487fe03d796c8a9105cc7b16be835e530cdc82b5c422320a76a5,Taipei,1776645831,0.9905,1776646736,0.9915,171.63,170.00,15.1,0.1716,0.5665,timeout-liq,Will the highest temperature in Taipei be 29°C on April 20?
0x26054f8f9dd759ebc2c657427a1306e17d668dedf505f09ff5b84697ed4d9137,Taipei,1776650625,0.9950,1776650860,0.9990,80.40,80.00,3.9,0.3216,0.6896,target-hit,Will the highest temperature in Taipei be 30°C on April 20?
0x8dc097c578993a3fe978efea2901022c63b671a86b58149c22f69df04625a69d,Shenzhen,1776658181,0.9950,1776658720,0.9990,80.40,80.00,9.0,0.3216,0.9661,target-hit,Will the highest temperature in Shenzhen be 29°C on April 20?
0x8dc097c578993a3fe978efea2901022c63b671a86b58149c22f69df04625a69d,Shenzhen,1776659260,0.9975,1776660216,0.9985,30.08,30.00,15.9,0.0301,0.9228,timeout-liq,Will the highest temperature in Shenzhen be 29°C on April 20?
0x8dc097c578993a3fe978efea2901022c63b671a86b58149c22f69df04625a69d,Shenzhen,1776660941,0.9960,1776661897,0.9990,60.24,60.00,15.9,0.1807,0.5315,target-hit,Will the highest temperature in Shenzhen be 29°C on April 20?
0x8dc097c578993a3fe978efea2901022c63b671a86b58149c22f69df04625a69d,Shenzhen,1776662378,0.9970,1776662496,0.9990,40.12,40.00,2.0,0.0802,0.6950,target-hit,Will the highest temperature in Shenzhen be 29°C on April 20?
0x436c85982735f406d138080452b3c021b09c14a3daba086e67e0a252b9ef0135,Jeddah,1776661608,0.9810,1776662557,0.9825,366.97,360.00,15.8,0.5505,0.6936,timeout-liq,Will the highest temperature in Jeddah be 32°C on April 20?
