city,date,conditionId,bucketLoC,bucketHiC,kind,snapshotTs,obsMaxC,signedDist,bucketRel,side,entryPrice,noPrice,yesPrice,exitPrice,exitTs,exitReason,holdMin,shares,pnl,fresh,priorTicks
London,2026-04-05,0xc8a65f606e943139e1d245922bc9ec573d5a0628e86285ae8f3ac86dd82476fc,14,14,exact,1775380499,14.2,-0.2,above_obs,NO,0.8421,0.8421,0.17,0.5453,1775387811,timeout,122,118.75,-35.25,44,12
Milan,2026-03-24,0x66dd4b9b9ae33617a8b0e3f875e20aba657c22e6e08e41cdf54c665b23dc6475,17,17,exact,1774362599,17.1,-0.1,above_obs,NO,0.53,0.53,0.6727,0.002,1774370143,timeout,126,188.68,-99.62,122,28
Amsterdam,2026-04-09,0x3d1e2fbff6d0e934037936b33c820917df707f79a6e6929fbb96442b63480b44,19,19,exact,1775667599,19.5,-0.5,above_obs,NO,0.95,0.95,0.049,0.975,1775674919,timeout,122,105.26,2.63,260,213
Buenos Aires,2026-03-29,0xa8ec14da2014e74e063ff443320f93927fd288c51e96cef14fb4be537b265413,24,24,exact,1774790099,25.1,-1.1,above_obs,NO,0.951,0.951,0.049,0.98,1774791772,profit-take,28,105.15,3.05,5,88
Tokyo,2026-04-01,0x347222526f236d9916f1e7c35314fceee066e02c179283222b90acd3c58266c4,16,16,exact,1774947599,17.6,-1.6,above_obs,NO,0.97,0.97,0.06,0.979,1774955245,timeout,127,103.09,0.93,300,213
Tokyo,2026-04-01,0x9fc473b000c4aa9bbfd54b3224d64a61c895cc466e1b267c282116293004c661,18,18,exact,1775006099,19.2,-1.2,above_obs,NO,0.71,0.71,0.33,0.979,1775013311,timeout,120,140.85,37.89,34,17
Mexico City,2026-04-21,0xcf64f41d66864b746ab1349fcf5612e8f7578a45077f1818edb579edbf890f74,24,24,exact,1776730499,24.3,-0.3,above_obs,NO,0.94,0.94,0.1708,0.83,1776743918,timeout,224,106.38,-11.7,241,126
Mexico City,2026-04-21,0xbbd89daeb97ed1bdbcd48aa316d43a3157ec25b24b890b6afa639d01d58b3d44,25,25,exact,1776798899,25.5,-0.5,above_obs,NO,0.85,0.85,0.19,0.99,1776800928,profit-take,34,117.65,16.47,45,156
Cape Town,2026-04-17,0xa2b77503f2054dadfb08f895e3641e70a5f2845e034292abf2249052e3d2a7cd,18,18,exact,1776356099,19.9,-1.9,above_obs,NO,0.89,0.89,0.13,0.9,1776366496,timeout,173,112.36,1.12,237,17
Cape Town,2026-04-17,0x6cbe7e1f80374bf981ea969442758e84d4dd0bd6f5413f068126ec156fdef8b8,19,19,exact,1776359699,19.9,-0.9,above_obs,NO,0.97,0.97,0.03,0.961,1776367048,timeout,122,103.09,-0.93,85,69
Amsterdam,2026-04-03,0xd54b09626462637f81652dc8bac4e2c2bc0ce9f9415456bc1c093f25f2dba6ea,11,11,exact,1775225079,11.4,-0.4,above_obs,NO,0.16,0.16,0.92,0.07,1775234127,timeout,151,625,-56.25,34,34
Taipei,2026-04-22,0x119c0e48fdc8c2a76feda54ac81432e4d9be1d5657ac6ae669dc37a2fc8498b0,29,29,exact,1776766499,30.7,-1.7,above_obs,NO,0.86,0.86,0.1698,0.87,1776780144,timeout,227,116.28,1.16,113,94
Taipei,2026-04-22,0x21598285d7070cb97fe8a7d8f5a966ccc112d6d02355689b922d8f0d7d1a4419,30,30,exact,1776778199,30.7,-0.7,above_obs,NO,0.76,0.76,0.29,0.74,1776786510,timeout,139,131.58,-2.63,277,75
Tokyo,2026-04-21,0x1a235c22981ae566d86c4ceb47ce87c0efdc8a3c7e94b885f4cdc7b131a4af64,23,23,exact,1776675599,23.5,-0.5,above_obs,NO,0.88,0.88,0.16,0.82,1776683820,timeout,137,113.64,-6.82,13,197
Tokyo,2026-04-21,0x13143c91adb9fff9c2d7db15f6665c217fba7425731e6abeda6590b91a22b13b,22,22,exact,1776680099,23.5,-1.5,above_obs,NO,0.963,0.963,0.0584,0.967,1776687400,timeout,122,103.84,0.42,235,173
Beijing,2026-04-20,0xf77a758015271f98edc4d1a8a3142cea3bdae34c921a13bfe78e37c579c85c08,22,22,exact,1776654899,22.1,-0.1,above_obs,NO,0.7,0.7,0.3,0.5366,1776662112,timeout,120,142.86,-23.34,173,4
Lucknow,2026-04-04,0x9996ba14a699d29370c9ac866d61e1dd3ff860b5a051bc8de6190a80c8efb7d3,35,35,exact,1775219399,35.4,-0.4,above_obs,NO,0.85,0.85,0.1731,0.88,1775226847,timeout,124,117.65,3.53,4,143
Lucknow,2026-04-04,0x9b3efa459fd6f7cf7f59342744433480ff0e060ff8a51a408549e176995a90ba,34,34,exact,1775221199,35.4,-1.4,above_obs,NO,0.69,0.69,0.34,0.68,1775228709,timeout,125,144.93,-1.45,218,172
Tokyo,2026-04-22,0x46e41431ef6dbfba82babe52fb9d2a9a3e62fd4fb7301b83f9e4889f21f0ac65,21,21,exact,1776763799,22.6,-1.6,above_obs,NO,0.8,0.8,0.1829,0.7716,1776771578,timeout,130,125,-3.56,275,151
Jakarta,2026-04-20,0x4c9fb23cf9132089c274c6f6cdf3b0ec3e95c22b86878782e055e96a004dd908,32,32,exact,1776606299,33.4,-1.4,above_obs,NO,0.84,0.84,0.2,0.88,1776619504,timeout,220,119.05,4.76,37,36
Jakarta,2026-04-20,0x06890be6a81b9a4e68b74d9064dfc803c09f14eea0c092c31adb995813b2d55c,33,33,exact,1776659399,33.4,-0.4,above_obs,NO,0.6,0.6,0.3745,0.49,1776666614,timeout,120,166.67,-18.33,257,3
Wellington,2026-04-20,0xf6fdf0d7eba19c4cef4d456302974df1df354ca91a41e2166da01528e3eec4ca,15,15,exact,1776579299,16.6,-1.6,above_obs,NO,0.52,0.52,0.393,0.54,1776586516,timeout,120,192.31,3.85,21,142
Guangzhou,2026-04-22,0xa17f561b0678959487ea528f607029c2e10a92150e4e5fd8ed920cec26ecb04b,29,29,exact,1776788099,30.5,-1.5,above_obs,NO,0.91,0.91,0.14,0.9,1776797732,timeout,161,109.89,-1.1,103,41
Milan,2026-04-21,0x502f34a39024b01ce140eb23d77a2aa06e2d54538a76b5d510d7a2246c102ec2,21,21,exact,1776706199,22.6,-1.6,above_obs,NO,0.81,0.81,0.18,0.81,1776720074,timeout,231,123.46,0,125,161
Milan,2026-04-21,0x6dd7ae13617df5f2d6c3c601494a4b3f377ecff8c43a56a0bda84954b47508ee,22,22,exact,1776731399,22.6,-0.6,above_obs,NO,0.963,0.963,0.0382,0.965,1776740148,timeout,146,103.84,0.21,19,161
Lagos,2026-04-18,0x455de2b8f678119b2dabbbd7e3ec412af3a370f22b730e4cc445d470b159c5a0,32,32,exact,1776525299,32,0,contains,YES,0.26,0.7301,0.26,0.002,1776533068,timeout,129,384.62,-99.23,157,10
Lagos,2026-04-18,0xce895928e1cd9adbec9a149c4b8f8b1c038fa7e41681cbf6f0902f4a30524801,31,31,exact,1776525299,32,-1,above_obs,NO,0.84,0.84,0.159,0.899,1776532618,timeout,122,119.05,7.02,255,7
Lagos,2026-04-18,0x06d332722f923242b4e1b775430da3077abe7058667f9b03446e2cfd3e8f704e,30,30,exact,1776526199,32,-2,above_obs,NO,0.897,0.897,0.15,0.9846,1776528510,profit-take,39,111.48,9.76,95,175
Ankara,2026-04-13,0x833f656ecd0ab23c5f749989d1d75aaac732f1ccaec31cfd2bd932b4ea05b202,,9,or_below,1776015899,9.4,-0.4,above_obs,NO,0.96,0.96,0.04,0.9813,1776018285,profit-take,40,104.17,2.22,64,208
Ankara,2026-04-13,0x109c804892188dcf8c5019bf76433e7f01e819f2207335ec3f43868c5f89b0d4,11,11,exact,1776082499,11.6,-0.6,above_obs,NO,0.4,0.4,0.52,0.99,1776086483,profit-take,66,250,147.5,98,77
Lagos,2026-04-12,0x1c4cfcb2d0960758d87302b968124a8d20bd53e43a7fcd248044f3d793947517,32,32,exact,1775926799,32.2,-0.2,above_obs,NO,0.9112,0.9112,0.16,0.85,1775939071,timeout,205,109.74,-6.72,218,17
Amsterdam,2026-04-04,0x261544cefd247fb3e36d2868f9dc54c3efe234b0d6e7c97c15b0d583426da6d7,15,15,exact,1775321099,15.1,-0.1,above_obs,NO,0.0795,0.0795,0.95,0.005,1775334089,timeout,217,1257.99,-93.71,178,81
Munich,2026-04-21,0x52688cbceda8cb0b2e75d08daab6a360c03c4704d13d2c5b4974e552aef3c6c8,11,11,exact,1776704399,12.6,-1.6,above_obs,NO,0.55,0.55,0.4458,0.58,1776712618,timeout,137,181.82,5.45,157,118
Munich,2026-04-21,0xde6fa806df55f8e5ac2e75fe71d37d7b96481c5c56604d3ac9f0b277ec66906b,12,12,exact,1776704399,12.6,-0.6,above_obs,NO,0.9,0.9,0.1,0.93,1776711896,timeout,125,111.11,3.33,155,116
Wellington,2026-03-23,0xc8e93f79a95df3b33f059ab07e9616f419753b5bc2a2b40808e9457b97320c32,19,19,exact,1774235699,20.2,-1.2,above_obs,NO,0.9569,0.9569,0.0249,0.98,1774241337,profit-take,94,104.51,2.42,126,29
London,2026-03-24,0x39151c09788af7905b3278c567b0c5c942f3e4d4b54e7dc312e52cc066d3426b,13,13,exact,1774352699,14.9,-1.9,above_obs,NO,0.766,0.766,0.231,0.1844,1774359963,timeout,121,130.55,-75.92,12,18
London,2026-03-24,0xc0bb95fcf7fe52be303254e47fd8065cedb1530e9629fc8021f5ce0ca3dd8a0f,14,14,exact,1774352699,14.9,-0.9,above_obs,NO,0.31,0.31,0.667,0.82,1774359977,timeout,121,322.58,164.52,34,17
Moscow,2026-04-21,0x077388268b635c6dd8cf4ccd47a63d29b54b40bb8eb58f91ccfaee11b72cc7b6,7,7,exact,1776770999,7.1,-0.1,above_obs,NO,0.9,0.9,0.1,0.98,1776772870,profit-take,31,111.11,8.89,293,209
Moscow,2026-04-21,0x8eec0a38c390b5dd6b65764fae837abf99dd03a1055ea372097495632882613e,8,8,exact,1776773699,8.2,-0.2,above_obs,NO,0.09,0.09,0.91,0.6397,1776781868,timeout,136,1111.11,610.8,55,215
Jakarta,2026-04-21,0x0781c97d4e851785a1c5c91656d9efc9305a7cf637256d475f54d1a649142e7e,32,32,exact,1776682799,33.2,-1.2,above_obs,NO,0.87,0.87,0.14,0.87,1776696660,timeout,231,114.94,0,241,35
Jakarta,2026-04-21,0x6c85e46b347a1e3e46d11bebf7f4fcb6365301a84bdcb43c3f57029957b08834,33,33,exact,1776682799,33.2,-0.2,above_obs,NO,0.72,0.72,0.32,0.68,1776692076,timeout,155,138.89,-5.56,89,40
Tel Aviv,2026-04-04,0x3b0e049aeeac086cc97397ece59779ca414daee29be149a60f9c72c53f9bb379,21,21,exact,1775239199,21.6,-0.6,above_obs,NO,0.949,0.949,0.0506,0.96,1775250421,timeout,187,105.37,1.16,122,143
Tokyo,2026-04-06,0x0d5d296e18362e96fc00a77d1b6e43f81f78debbdbe662f4fa9ad89659ede591,23,23,exact,1775439899,23.2,-0.2,above_obs,NO,0.53,0.53,0.48,0.57,1775447155,timeout,121,188.68,7.55,10,6
Tokyo,2026-04-06,0x89415470109a368cadc38b18e46a696c7fc3628f23b3c7dd9c556a9fba25202c,22,22,exact,1775440799,23.2,-1.2,above_obs,NO,0.6865,0.6865,0.3698,0.54,1775448141,timeout,122,145.66,-21.35,4,5
Sao Paulo,2026-04-19,0x38651bf8707e11d9d6fd26a2c639c63cf87066f63ed454910dae3d42d5e6e4cf,26,26,exact,1776552299,27.6,-1.6,above_obs,NO,0.95,0.95,0.07,0.93,1776559636,timeout,122,105.26,-2.11,109,129
Sao Paulo,2026-04-19,0x72af89e52783f7c945958274bade65fae1d4b25c47c07b77c7697138ba981ab4,27,27,exact,1776555899,27.6,-0.6,above_obs,NO,0.57,0.57,0.47,0.58,1776567900,timeout,200,175.44,1.75,149,127
Sao Paulo,2026-04-19,0x07b64b731029cefc85450f56ffba9ca3833523857fdb900cf4835cd478c27e34,28,28,exact,1776619799,28.6,-0.6,above_obs,NO,0.5,0.5,0.5283,0.01,1776625660,tape-ended,98,200,-98,219,68
Paris,2026-04-08,0x07e459dd4218acc7173de49d430646c3c15382d744712ecdf22b816578da38c2,24,24,exact,1775657699,24,0,contains,YES,0.7377,0.19,0.7377,0.98,1775664551,profit-take,114,135.55,32.84,14,64
Lagos,2026-04-20,0xddcb0ae8cbc0b4b4cd6b4a712dc2ef906c291493651c886860086bdb223f918e,31,31,exact,1776680099,31,0,contains,YES,0.0277,0.96,0.0277,0.0407,1776687566,timeout,124,3613.89,47.23,15,128
Lagos,2026-04-20,0xcb7c13bcc8ba9c0b30a50a7d33154769bb00b29234ea3dc368a054d0f102c916,30,30,exact,1776703499,31.7,-1.7,above_obs,NO,0.965,0.965,0.0346,0.969,1776710904,timeout,123,103.63,0.41,199,23
Guangzhou,2026-04-16,0x2f7f5dcd3e67b05a8dd6143df8153116d926d8c2147c7c566f365bf1f6ce8402,31,31,exact,1776255299,31,0,contains,YES,0.3559,0.7806,0.3559,0.31,1776264196,timeout,148,281,-12.89,225,4
Guangzhou,2026-04-16,0x833f128e36c4d1c6d3924aefeaa3e7da5f86ab25009196da69f11bc943848134,,29,or_below,1776255299,31,-2,above_obs,NO,0.91,0.91,0.09,0.9585,1776263470,timeout,136,109.89,5.33,217,5
Guangzhou,2026-04-16,0xdb80249d864e0a106216c8fa71e4a82d59fd5012f615ee26451d113b1ac081db,30,30,exact,1776313799,31,-1,above_obs,NO,0.71,0.71,0.4901,0.99,1776313854,profit-take,1,140.85,39.44,11,8
Panama City,2026-04-11,0x9d6172f0f2759185c79107e0a8504f24d80cd96f637ad8dec437cabf05c2791a,32,32,exact,1775862899,33.2,-1.2,above_obs,NO,0.26,0.26,0.79,0.29,1775870603,timeout,128,384.62,11.54,220,85
Taipei,2026-04-17,0xaa4a891dcb6ad65e31c5ccae40a638ef6ba28c14e47b16f16a0b5f0e422a5a40,30,30,exact,1776334499,30.1,-0.1,above_obs,NO,0.79,0.79,0.24,0.76,1776341742,timeout,121,126.58,-3.8,269,242
Taipei,2026-04-17,0x08b35caaf39a1d8f661761e126eb7716e8beaed0b5d12e959becb0d5d91da8d9,29,29,exact,1776335399,30.1,-1.1,above_obs,NO,0.75,0.75,0.25,0.74,1776343318,timeout,132,133.33,-1.33,75,172
Lagos,2026-04-22,0x164461f4ace853eeaa5919c8d2f2c7cf7ddc0926813a9ecea824f04b3627b69c,32,32,exact,1776790799,32.6,-0.6,above_obs,NO,0.88,0.88,0.18,0.65,1776798632,timeout,131,113.64,-26.14,79,40
Lagos,2026-04-22,0xfa2d5783ce7bc723152752a1092a863045249d48eeadc2d4ed01cf94697240f2,31,31,exact,1776797099,32.6,-1.6,above_obs,NO,0.92,0.92,0.0825,0.9289,1776814986,timeout,298,108.7,0.97,79,67
Kuala Lumpur,2026-04-17,0x6a2e6f9ae47b020314955ca6e5c8f7969d65331495fb52e1fe660af340f53e45,34,34,exact,1776338999,34,0,contains,YES,0.1042,0.91,0.1042,0.082,1776350784,timeout,196,959.27,-21.31,119,57
Kuala Lumpur,2026-04-17,0x5fc1657a538bef26f7555631b34c0be9a9eef2887765c8064e4a7a74967412a4,33,33,exact,1776339899,34,-1,above_obs,NO,0.69,0.69,0.33,0.63,1776355380,timeout,258,144.93,-8.7,203,40
Kuala Lumpur,2026-04-17,0x8ad775cd5c3260a7139e64ebeb770fb5db40155ab3ebfa93b359cbf70deb1e54,32,32,exact,1776344399,34,-2,above_obs,NO,0.62,0.62,0.3635,0.62,1776357150,timeout,213,161.29,0,255,40
Lagos,2026-04-16,0xed316db65c940b5a6f8869b8f8c71471e0e02cb771fdd5e3e4b12ca03852825a,31,31,exact,1776272399,31,0,contains,YES,0.06,0.94,0.06,0.08,1776279612,timeout,120,1666.67,33.33,51,41
Lagos,2026-04-16,0x954e8a8d9ba0d3f055cbe3032efdeae98ab7940cbea09266a249e067c32bcc86,29,29,exact,1776336299,31,-2,above_obs,NO,0.61,0.61,0.161,0.98,1776342170,profit-take,98,163.93,60.66,27,12
Lagos,2026-04-16,0x6f91f05e64c0a2557c3cf7e8f0b32bc3fa31988be544d73dbe79455889d353f0,30,30,exact,1776340799,31,-1,above_obs,NO,0.9122,0.9122,0.0995,0.981,1776346870,profit-take,101,109.63,7.55,109,12
Panama City,2026-04-17,0x68dcc59ec17e11efe87f5e11f00abeaca79c1b6b6a4777124bc2257bebedc077,32,32,exact,1776392999,33.6,-1.6,above_obs,NO,0.87,0.87,0.14,0.85,1776402460,timeout,158,114.94,-2.3,239,59
Panama City,2026-04-17,0x08e199cdf3c2b4aa859171a1cfd03b823085e9c9c4b38c26f662f371f0cecb38,33,33,exact,1776414599,33.6,-0.6,above_obs,NO,0.61,0.61,0.4015,0.57,1776423316,timeout,145,163.93,-6.56,7,76
Singapore,2026-04-15,0x1f48ca87e7709408ef8dd806edab185a59aac6a8621b6f0d9e64bf7cfcbab9df,30,30,exact,1776222899,31.7,-1.7,above_obs,NO,0.4241,0.4241,0.63,0.7,1776230164,timeout,121,235.81,65.07,11,14
Singapore,2026-04-15,0x093fdd491b276068ef9e8a4578656c88f273c98c4c496f0ffdb5d2d9d5cd78ee,31,31,exact,1776231899,31.7,-0.7,above_obs,NO,0.44,0.44,0.59,0.0459,1776239138,timeout,121,227.27,-89.58,23,13
Milan,2026-04-18,0x5525019ffa600caf0bab160e88d883ddb582c2de68c2f5c4489c2123b835ad48,22,22,exact,1776444299,23.9,-1.9,above_obs,NO,0.963,0.963,0.037,0.963,1776452050,timeout,129,103.84,0,155,134
Tokyo,2026-03-30,0x14e822ec520b3071f7030864b7b9544aa1d519965dc0f15c8d8328c7c7d76596,19,19,exact,1774811372,20.2,-1.2,above_obs,NO,0.7465,0.7465,0.42,0.65,1774818940,timeout,126,133.95,-12.93,46,13
Tokyo,2026-03-30,0xb34a5267f2c4e67f9c6857dd98f9e625001405136d15b205797128414f720883,20,20,exact,1774844672,20.2,-0.2,above_obs,NO,0.61,0.61,0.44,0.021,1774852406,timeout,129,163.93,-96.56,14,41
Singapore,2026-03-25,0x43183aa3a1cd3c9ba671e9a897e60ef26602971d3d62a0048d050dd48c0ad584,33,33,exact,1774346399,33.7,-0.7,above_obs,NO,0.41,0.41,0.55,0.4966,1774354127,timeout,129,243.9,21.13,88,188
Singapore,2026-03-25,0x637de0bb760f7275334e71c88259836331c314981d7f5d80686f3ba5e882b58c,32,32,exact,1774408499,33.7,-1.7,above_obs,NO,0.7266,0.7266,0.25,0.83,1774416183,timeout,128,137.63,14.23,20,11
Milan,2026-03-25,0x9a19dfc9e07d14f594338ba8a544073918c200726adce4ce6468167b707356a6,16,16,exact,1774371599,17.1,-1.1,above_obs,NO,0.89,0.89,0.11,0.88,1774385893,timeout,238,112.36,-1.12,20,122
Milan,2026-03-25,0x957cc591ef826ac34ccc0039d2a63059fe34c999b07744da7017117b280c1944,17,17,exact,1774439099,17.1,-0.1,above_obs,NO,0.3386,0.3386,0.68,0.06,1774446827,timeout,129,295.3,-82.28,132,5
Ankara,2026-03-26,0x188d3dbe30ed95446f24453565e2634fbaaef9cf68c3165ae089d8c3e1125d02,12,12,exact,1774450799,12.4,-0.4,above_obs,NO,0.76,0.76,0.25,0.76,1774461353,timeout,176,131.58,0,58,184
Ankara,2026-03-26,0x3da94fab4900ed6b0e149d2c45a9fdbac4e805bd49cfde764d23e3bb8fae1ccf,11,11,exact,1774450799,12.4,-1.4,above_obs,NO,0.94,0.94,0.06,0.94,1774458827,timeout,134,106.38,0,160,207
Buenos Aires,2026-03-30,0x353eb6fc683812aaada244f3d20edfbed7bf5093eed505b56782a5e43d7a7ee5,,26,or_below,1774821599,26.2,-0.2,above_obs,NO,0.967,0.967,0.0887,0.969,1774828860,timeout,121,103.41,0.21,61,70
Hong Kong,2026-03-28,0xbef34386141a8a21ad130ce82019be7e6bd72199a0ab6607128fece7859ae1f9,25,25,exact,1774607399,26.5,-1.5,above_obs,NO,0.95,0.95,0.1253,0.89,1774614741,timeout,122,105.26,-6.32,272,83
Hong Kong,2026-03-28,0x3ab97722f8208a33555a7fa918cb1aea0816138cfabe23a0de063c31c8c87e4a,26,26,exact,1774666799,26.5,-0.5,above_obs,NO,0.71,0.71,,0.12,1774674005,timeout,120,140.85,-83.1,104,1
Wellington,2026-04-21,0x799e1a923170a64cd1e18ebda90fc0af23c6e0b561aa8bd6b0de3037d52ab7ec,12,12,exact,1776665699,13.3,-1.3,above_obs,NO,0.55,0.55,0.45,0.52,1776675460,timeout,163,181.82,-5.45,65,74
Madrid,2026-03-28,0x0a822391464c2ed42e0ecfd7068f06ac14c69fa465a7fab91c37bd181fc17d6d,17,17,exact,1774700099,18.9,-1.9,above_obs,NO,0.68,0.68,,0.76,1774707361,timeout,121,147.06,11.76,24,2
Cape Town,2026-04-20,0x0ad54be4afe99d4b5ad8e1308c0799381759832449745bd88aaa397fa43aa7de,14,14,exact,1776665699,15.1,-1.1,above_obs,NO,0.969,0.969,0.002,0.9901,1776666370,profit-take,11,103.2,2.18,7,20
Amsterdam,2026-04-11,0x620546673dc34f996f12dc91edda7f5ac3f178399738718e278d65297f0192de,15,15,exact,1775909699,15.9,-0.9,above_obs,NO,0.8452,0.8452,0.153,0.999,1775910281,profit-take,10,118.31,18.19,6,81
Jakarta,2026-04-15,0x8ba3b890113ab5e43f3524a1652a7279591858a5d016788145a85ef65fe6ab00,32,32,exact,1776164399,32,0,contains,YES,0.36,0.65,0.36,0.31,1776176557,timeout,203,277.78,-13.89,20,48
Jakarta,2026-04-15,0xeca746e15e1651cbd11dfc58e5ff8375571224a543f3f8cd3e95572960b07eb0,31,31,exact,1776164399,32,-1,above_obs,NO,0.79,0.79,0.21,0.75,1776179315,timeout,249,126.58,-5.06,20,34
Jakarta,2026-04-15,0x9927ca65120abdcf98494b3ca3d19044c377e21a592e17245f8150b7248ae589,30,30,exact,1776211199,32,-2,above_obs,NO,0.927,0.927,,0.989,1776213550,profit-take,39,107.87,6.69,219,2
Paris,2026-02-18,0x0b6de96cd52cb3ad0e5449f02771bbdeb9b1e7f01e43afd6d71a3292968eca93,8,8,exact,1771437848,8.4,-0.4,above_obs,NO,0.1096,0.1096,0.97,0.001,1771444392,tape-ended,109,912.82,-99.09,62,11
Tokyo,2026-04-03,0xb5efc3e0dc30c3b82030d022cda891612d68a492bb0ffd766eb89ee01f7f3c90,16,16,exact,1775121299,16.1,-0.1,above_obs,NO,0.97,0.97,0.03,0.985,1775132141,profit-take,181,103.09,1.55,124,173
Tokyo,2026-04-18,0xedabce5d13fd7c912e43839cbfb06b072b2b6072a6753d1ab49d7a01a8f31137,21,21,exact,1776492899,21,0,contains,YES,0.7,0.25,0.7,0.98,1776496628,profit-take,62,142.86,40,59,20
Seoul,2026-03-12,0x0c08e995adca428ee3888862059bb880a15647a5068628044f52647ff0fb7b3a,7,7,exact,1773278257,7.9,-0.9,above_obs,NO,0.951,0.951,0.0435,0.98,1773278489,profit-take,4,105.15,3.05,26,49
Seoul,2026-03-12,0xb64b7306e2412946005eca1d353434e8cb0b866c234220025ca966c07b29f58a,8,8,exact,1773280957,8.4,-0.4,above_obs,NO,0.937,0.937,0.052,0.98,1773282633,profit-take,28,106.72,4.59,28,76
Seoul,2026-03-12,0xcdd71acd44b484172f14bcec22f96e5b2af9ecb98fcfea5f4aaf1236033699bc,9,9,exact,1773285457,9.9,-0.9,above_obs,NO,0.96,0.96,0.024,0.98,1773285683,profit-take,4,104.17,2.08,8,237
Shenzhen,2026-04-17,0x62a8db56655a3b3f90a738ace0a6c8ede0328ead694fbac03f850a01c67a479d,29,29,exact,1776334499,30.3,-1.3,above_obs,NO,0.69,0.69,0.3,0.6647,1776344100,timeout,160,144.93,-3.67,279,64
Shenzhen,2026-04-17,0x93c98fc7d2613d014cb32d4c087f104369d7682b7dd960a3296783f5a53021f2,30,30,exact,1776337199,30.3,-0.3,above_obs,NO,0.62,0.62,0.3827,0.64,1776346268,timeout,151,161.29,3.23,127,108
Tel Aviv,2026-04-16,0x51dab5f5581624d92b02d6df6c52cdbcdec0c849f2d4c59da7d92f5da5db3c63,33,33,exact,1776322799,34,-1,above_obs,NO,0.967,0.967,0.0302,0.982,1776323092,profit-take,5,103.41,1.55,147,58
Tel Aviv,2026-04-16,0xb75d2840abfb09ec67969c2dde322d9b6a6f475d19c4bacb302af25b730e30f3,34,34,exact,1776323699,34,0,contains,YES,0.07,0.94,0.07,0.084,1776331874,timeout,136,1428.57,20,149,10
Tel Aviv,2026-04-16,0x8f8a1dd389593c9ed310961cdb6e5049a49f1ec5da82983895e5c32720558516,35,35,exact,1776338099,35.7,-0.7,above_obs,NO,0.66,0.66,0.3599,0.98,1776338452,profit-take,6,151.52,48.49,283,105
Tokyo,2026-04-15,0x188686f0c12cd2097df78ac2b9c53b5e822ba39d383c1c4a4d8773d6a72af944,22,22,exact,1776225599,23.5,-1.5,above_obs,NO,0.752,0.752,0.2391,0.95,1776232812,timeout,120,132.98,26.33,1,24
Amsterdam,2026-04-18,0x0ca8308307d4f230e411e8e3d1654907aa1be5b94867dfa7b9af3488fe1c229d,17,17,exact,1776441599,18.3,-1.3,above_obs,NO,0.97,0.97,0.03,0.98,1776441752,profit-take,3,103.09,1.03,35,122
Sao Paulo,2026-04-20,0x30e11b42e625fb84553c5578b05c5b705b12d0104e0adf9412a5589a6ee3b410,27,27,exact,1776632399,28.6,-1.6,above_obs,NO,0.7,0.7,0.32,0.71,1776639600,timeout,120,142.86,1.43,265,166
Sao Paulo,2026-04-20,0x636d9e49949eaf81ed83205c5614a44a066dac03a373478ecf4716912d9d9109,28,28,exact,1776634199,28.6,-0.6,above_obs,NO,0.9351,0.9351,0.07,0.95,1776641834,timeout,127,106.94,1.59,265,194
Amsterdam,2026-04-05,0x7ee6fe52d82e19f15c88b83ebb11de4a1f4a8d3a8a36528ce22f125b02fe04ec,14,14,exact,1775328299,15.1,-1.1,above_obs,NO,0.52,0.52,0.48,0.59,1775335649,timeout,123,192.31,13.46,122,50
Wellington,2026-03-12,0x0d2093bdd0b2ca03e85c4f64d5562b37640c28171165044fa438e508b92b117d,18,18,exact,1773256907,18.2,-0.2,above_obs,NO,0.95,0.95,0.046,0.88,1773264479,timeout,126,105.26,-7.37,206,3
Singapore,2026-04-14,0xa959802a3ce07899c731a529a6d7b983a9dc4d8f79cbb2a484ae0671373cee8a,30,30,exact,1776075299,31.5,-1.5,above_obs,NO,0.93,0.93,0.09,0.97,1776082945,timeout,127,107.53,4.3,256,139
Singapore,2026-04-14,0xa89f9fb03290920ed195f0357d6db59a170e869e936777e73f409092b53fb254,31,31,exact,1776076199,31.5,-0.5,above_obs,NO,0.87,0.87,0.2,0.8012,1776088519,timeout,205,114.94,-7.91,210,199
Jeddah,2026-04-20,0x0d45cf6a353bd170defea5f51ee9c1f2926a86e140cd21be7d822c7ea1092804,34,34,exact,1776623399,36,-2,above_obs,NO,0.73,0.73,0.14,0.7,1776638632,timeout,254,136.99,-4.11,279,32
Jeddah,2026-04-20,0x19cb65f98ecfbf2f7702834d14537b23b68c8fee0fedbd359edb3ec1f9cef0d4,35,35,exact,1776627899,36,-1,above_obs,NO,0.72,0.72,0.28,0.76,1776638632,timeout,179,138.89,5.56,163,29
Jeddah,2026-04-20,0x8c64239303f0038b54ea6ae1fd71b9c1de0d405b4d58d2b1f1720bc0366d42e7,36,36,exact,1776679199,36,0,contains,YES,0.07,0.94,0.07,0.001,1776687046,timeout,131,1428.57,-98.57,123,11
Kuala Lumpur,2026-04-18,0xcfda381989a03dc285ee7278d23c4790aa4327cdfc77037106cb227e7621024d,31,31,exact,1776443399,32.8,-1.8,above_obs,NO,0.75,0.75,0.12,0.79,1776454888,timeout,191,133.33,5.33,203,38
